seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,mask,This situation could also impact our ability to mount another festival next year.,We might not have another festival next year.,0,standard,0,0.9514992833137512,0.04822786897420883,0.0002728113322518766,1,0.001102365436963737,0.995238184928894,0.0036593861877918243,1,0.011859644204378128,0.9857490658760071,0.0023912936449050903
42,mask,"You'll return to it at once, and take your crew with you, or else....   But Ogle, violent of mien and gesture, interrupted him.",Ogle had a crew.,0,standard,0,0.9443748593330383,0.05213103070855141,0.003494070377200842,1,0.2746081054210663,0.6320475339889526,0.09334433823823929,1,0.01599739119410515,0.9053270220756531,0.07867564260959625
42,mask,28 In some cases longer outages are needed.,It is never necessary to have outages.,2,standard,2,8.222306496463716e-05,0.0009932736866176128,0.9989245533943176,2,0.003017604351043701,0.07144168019294739,0.9255407452583313,1,0.2625279724597931,0.7298029661178589,0.007669092155992985
42,mask,Requiring attorneys to monitor the movements of eligible aliens at all times of the year would impose monumental burdens on LSC grantees.,It would be a trivial matter for attorney to monitor eligible aliens at all times.,2,standard,2,0.0004482372314669192,0.00022194116900209337,0.9993298053741455,1,0.005946174263954163,0.8962860107421875,0.09776777774095535,1,0.004443394020199776,0.9920639395713806,0.0034926210064440966
42,mask,Figure 3 shows the basic results for the two models.,Figure 3 shows how the models calculate the incomes.,1,standard,1,0.0008226199424825609,0.9842717051506042,0.014905720949172974,1,0.006352783180773258,0.9881319403648376,0.005515195429325104,1,0.29876282811164856,0.6820077300071716,0.0192294642329216
42,mask,"And, uh, they moved downtown and, there was, uh, and it's still like this in Augusta, this big street downtown called Broad Street, and it really was just this broad street in a downtown area.",They went to the street with the most restaurants and bars.,1,standard,1,0.00023210380459204316,0.9984412789344788,0.0013266113819554448,1,0.005500537808984518,0.9828256964683533,0.011673709377646446,1,0.28154346346855164,0.6823571920394897,0.03609935939311981
42,mask,.. why they have so little self-worth that they value the friendship of thieves and killers.,None of their friends are thieves and killers.,2,standard,2,5.760695057688281e-05,0.0016707105096429586,0.9982717037200928,2,0.0030025378800928593,0.24982719123363495,0.7471702098846436,1,0.05782635137438774,0.8468698263168335,0.09530382603406906
42,mask,TABLE A.- TOTAL MERCURY ALLOWANCES ALLOCATED OR AUCTIONED FOR EGUS,Mercury has allowances that are set.,0,standard,0,0.9745258092880249,0.018360449001193047,0.0071137030608952045,1,0.3221599757671356,0.6579266786575317,0.01991335116326809,1,0.22636595368385315,0.49376603960990906,0.2798680365085602
42,mask,Words that do not fit cannot be returned.,Some words do not fit in the puzzle.,1,standard,1,0.035380106419324875,0.9639282822608948,0.0006916730781085789,1,0.3423669934272766,0.628152072429657,0.02948087640106678,0,0.5490374565124512,0.25984787940979004,0.1911146342754364
42,mask,28 In some cases longer outages are needed.,Sometimes longer outages are needed.,0,standard,0,0.9981111288070679,0.0016109562711790204,0.00027796151698566973,1,0.0206901952624321,0.9767091274261475,0.002600695239380002,1,0.2625279724597931,0.7298029661178589,0.007669092155992985
42,mask,"In contrast, the impact of volume is greater in the U.S. than in France because the U.S. has lower postal densities and a greater variation in volumes.",There is a much greater impact of volume in the United States.,0,standard,0,0.9973565340042114,0.0016592388274148107,0.0009841800201684237,1,0.041681136935949326,0.8603198528289795,0.0979989692568779,1,0.028949670493602753,0.9490353465080261,0.02201499603688717
42,mask,Dr. Richards never stops astonishing us.,We howled with laughter when we heard Dr. Richards' latest news.,1,standard,1,0.0007121222442947328,0.9952620267868042,0.004025864880532026,1,0.0010812570108100772,0.8873544335365295,0.1115642637014389,0,0.5015237927436829,0.468626469373703,0.029849831014871597
42,mask,So why does Gates produce at such a frantic pace?,The President was wondering why machines in the Gates factory produce at such a high rate.,1,standard,1,0.0006908744690008461,0.9978014826774597,0.0015075844712555408,1,0.005352708511054516,0.8937331438064575,0.10091408342123032,1,0.02156047709286213,0.9151173233985901,0.06332219392061234
42,mask,"In most cases, the concentration-response relationship may be overestimated; in other cases, it may be underestimated.",The effects of the concentration-response relationship are rarely overestimated.,2,standard,2,0.011969711631536484,0.015614799223840237,0.9724154472351074,1,0.0262481477111578,0.9489465951919556,0.024805258959531784,1,0.2884214222431183,0.699966549873352,0.011611992493271828
42,mask,yeah we have between the spouse and myself we have six,My husband and I have six kids total.,1,standard,1,0.33907657861709595,0.6605327725410461,0.00039060210110619664,1,0.0015049128560349345,0.9948921203613281,0.003602928714826703,1,0.2942700982093811,0.6759827136993408,0.02974718250334263
42,mask,The New Yorker has fought back with special issues--massive tomes about race or Hollywood or the future.,"The New Yorker has fought back with more than 20 special issues, including whole magazines about racism, space travel, and education.",1,standard,1,0.00013059088087175041,0.9996864795684814,0.00018293176253791898,1,0.007835837081074715,0.9447399973869324,0.04742414876818657,1,0.11774556338787079,0.8515675663948059,0.03068692609667778
42,mask,Time runs two anti-emotion articles.,Newsweek ran four very emotional articles.,2,standard,2,4.1194954974344e-05,0.006431358866393566,0.993527352809906,1,0.004065199755132198,0.9936501383781433,0.0022846923675388098,1,0.42999881505966187,0.527942419052124,0.04205876588821411
42,mask,You have the effrontery to upbraid me because I will not take your hands when I know how they are stained; when I know you for a murderer and worse?   He stared at her open-mouthed.,"He chose to take her hands because they were small, delicate, and most of all, clean.",2,standard,2,3.083221963606775e-05,3.767144517041743e-05,0.9999314546585083,1,0.0040315063670277596,0.874284565448761,0.12168394774198532,1,0.03246898949146271,0.9054372310638428,0.06209377944469452
42,mask,‘Swounds! Perhaps you'll explain yourself? Whither has Wolverstone gone?,I want you to explain yourself! I know you know where Wolverstone is.,1,standard,2,0.03194885328412056,0.10097737610340118,0.8670737147331238,1,0.00150087580550462,0.9160563349723816,0.08244282752275467,1,0.04872442036867142,0.7240785360336304,0.22719699144363403
42,mask,"We were somewhat intimidated by the look of it, but we ate it--without enthusiasm, but with the stiff upper lip we had imbibed, so to speak, with our mothers' milk.","We reluctantly ate what was given to us, even though we didn't like the looks of it.",0,standard,0,0.9894961714744568,0.010442055761814117,6.182761717354879e-05,1,0.0025172466412186623,0.9866197109222412,0.0108629846945405,1,0.04189729318022728,0.9069787859916687,0.05112391710281372
42,mask,"If you're looking for an evening alternative to Harvard Square, head to Hispanic-flavored Inman Square, located down Cambridge Street.",Harvard Square isn't great at night.,0,standard,0,0.539612889289856,0.447553813457489,0.012833322398364544,1,0.04869816079735756,0.7107721567153931,0.24052967131137848,1,0.03780322149395943,0.9383556842803955,0.02384108304977417
