seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,neutral,This situation could also impact our ability to mount another festival next year.,We might not have another festival next year.,0,standard,2,0.12309540063142776,0.00011094591172877699,0.876793622970581,2,0.04329786077141762,0.0008459064993076026,0.9558562636375427,2,0.49011969566345215,3.922934047295712e-05,0.5098410248756409
42,neutral,"You'll return to it at once, and take your crew with you, or else....   But Ogle, violent of mien and gesture, interrupted him.",Ogle had a crew.,0,standard,0,0.9365335702896118,5.401675480243284e-06,0.063461072742939,2,0.21675598621368408,6.196542381076142e-05,0.7831820249557495,0,0.5864348411560059,1.7829832358984277e-05,0.4135473370552063
42,neutral,28 In some cases longer outages are needed.,It is never necessary to have outages.,2,standard,2,0.009915977716445923,1.1792404620791785e-05,0.9900722503662109,2,0.004531098995357752,2.0542527636280283e-05,0.9954482913017273,0,0.5556434392929077,4.503952732193284e-05,0.4443114697933197
42,neutral,Requiring attorneys to monitor the movements of eligible aliens at all times of the year would impose monumental burdens on LSC grantees.,It would be a trivial matter for attorney to monitor eligible aliens at all times.,2,standard,2,0.447825163602829,3.3069805795094e-05,0.5521417856216431,2,0.04761509224772453,0.00011713316052919254,0.9522678256034851,2,0.4309099316596985,2.463732016622089e-05,0.5690653920173645
42,neutral,Figure 3 shows the basic results for the two models.,Figure 3 shows how the models calculate the incomes.,1,standard,2,0.20742182433605194,4.829225508728996e-05,0.7925298810005188,2,0.14696146547794342,4.1738028812687844e-05,0.852996826171875,0,0.6360099911689758,2.842844696715474e-05,0.3639615774154663
42,neutral,"And, uh, they moved downtown and, there was, uh, and it's still like this in Augusta, this big street downtown called Broad Street, and it really was just this broad street in a downtown area.",They went to the street with the most restaurants and bars.,1,standard,2,0.023732462897896767,0.00027932049124501646,0.9759882092475891,2,0.03371298313140869,0.00015453511150553823,0.9661325216293335,0,0.6252607107162476,2.397288517386187e-05,0.37471526861190796
42,neutral,.. why they have so little self-worth that they value the friendship of thieves and killers.,None of their friends are thieves and killers.,2,standard,2,0.05028974264860153,3.495742566883564e-05,0.9496752619743347,2,0.018940214067697525,2.9048034775769338e-05,0.9810307025909424,2,0.42445191740989685,3.6192857805872336e-05,0.5755118727684021
42,neutral,TABLE A.- TOTAL MERCURY ALLOWANCES ALLOCATED OR AUCTIONED FOR EGUS,Mercury has allowances that are set.,0,standard,2,0.2138632833957672,0.0001329001534031704,0.7860037684440613,2,0.14227871596813202,0.00012170778791187331,0.8575994968414307,0,0.7188782095909119,2.369946196267847e-05,0.28109803795814514
42,neutral,Words that do not fit cannot be returned.,Some words do not fit in the puzzle.,1,standard,2,0.01820077933371067,0.00013974429748486727,0.981659471988678,2,0.034955017268657684,0.0002888308372348547,0.964756190776825,2,0.26444104313850403,8.236749999923632e-05,0.7354766130447388
42,neutral,28 In some cases longer outages are needed.,Sometimes longer outages are needed.,0,standard,0,0.9686972498893738,1.3433843378152233e-05,0.03128935024142265,2,0.21479879319667816,0.0007982544484548271,0.7844029068946838,0,0.5556434392929077,4.503952732193284e-05,0.4443114697933197
42,neutral,"In contrast, the impact of volume is greater in the U.S. than in France because the U.S. has lower postal densities and a greater variation in volumes.",There is a much greater impact of volume in the United States.,0,standard,0,0.9497202038764954,5.6474927987437695e-06,0.0502740815281868,2,0.35109367966651917,0.0002696913434192538,0.6486366391181946,0,0.6107327938079834,1.830561632232275e-05,0.38924896717071533
42,neutral,Dr. Richards never stops astonishing us.,We howled with laughter when we heard Dr. Richards' latest news.,1,standard,2,0.09161412715911865,0.00014555832603946328,0.9082403779029846,2,0.11527517437934875,0.00013648786989506334,0.884588360786438,2,0.11985744535923004,3.2460447982884943e-05,0.8801100850105286
42,neutral,So why does Gates produce at such a frantic pace?,The President was wondering why machines in the Gates factory produce at such a high rate.,1,standard,2,0.09747423976659775,0.00028097827453166246,0.9022447466850281,2,0.04422255605459213,0.00031463478808291256,0.9554628133773804,2,0.39036664366722107,8.990888454718515e-05,0.6095433831214905
42,neutral,"In most cases, the concentration-response relationship may be overestimated; in other cases, it may be underestimated.",The effects of the concentration-response relationship are rarely overestimated.,2,standard,2,0.20990018546581268,9.810861956793815e-05,0.7900017499923706,2,0.03784937784075737,0.0002303564251633361,0.9619202017784119,0,0.6964477896690369,2.3546337615698576e-05,0.30352863669395447
42,neutral,yeah we have between the spouse and myself we have six,My husband and I have six kids total.,1,standard,2,0.1439252644777298,0.00017380499048158526,0.8559009432792664,2,0.12235985696315765,0.00013026341912336648,0.8775098323822021,0,0.6599811315536499,2.4149750970536843e-05,0.33999472856521606
42,neutral,The New Yorker has fought back with special issues--massive tomes about race or Hollywood or the future.,"The New Yorker has fought back with more than 20 special issues, including whole magazines about racism, space travel, and education.",1,standard,2,0.3498521149158478,7.377312431344762e-05,0.6500740647315979,2,0.13165760040283203,3.644681055448018e-05,0.8683059215545654,0,0.5558428764343262,2.679209501366131e-05,0.4441303610801697
42,neutral,Time runs two anti-emotion articles.,Newsweek ran four very emotional articles.,2,standard,2,0.180808886885643,3.585483500501141e-05,0.8191552758216858,2,0.06045663356781006,0.00011456853098934516,0.9394288063049316,0,0.575568675994873,2.0343217329354957e-05,0.4244110584259033
42,neutral,You have the effrontery to upbraid me because I will not take your hands when I know how they are stained; when I know you for a murderer and worse?   He stared at her open-mouthed.,"He chose to take her hands because they were small, delicate, and most of all, clean.",2,standard,2,0.3346022069454193,0.00033246574457734823,0.6650654077529907,2,0.12333808094263077,0.00046767175081185997,0.876194179058075,0,0.5393850803375244,2.820976806106046e-05,0.46058669686317444
42,neutral,‘Swounds! Perhaps you'll explain yourself? Whither has Wolverstone gone?,I want you to explain yourself! I know you know where Wolverstone is.,1,standard,0,0.5728662610054016,4.40964286099188e-05,0.4270896315574646,2,0.08632727712392807,7.733938400633633e-05,0.9135953783988953,0,0.5482189655303955,1.449824503652053e-05,0.4517664313316345
42,neutral,"We were somewhat intimidated by the look of it, but we ate it--without enthusiasm, but with the stiff upper lip we had imbibed, so to speak, with our mothers' milk.","We reluctantly ate what was given to us, even though we didn't like the looks of it.",0,standard,0,0.5874693989753723,0.00011390660074539483,0.41241681575775146,2,0.03573184460401535,0.00022744415036868304,0.9640406966209412,0,0.6096529960632324,2.386779488006141e-05,0.3903232216835022
42,neutral,"If you're looking for an evening alternative to Harvard Square, head to Hispanic-flavored Inman Square, located down Cambridge Street.",Harvard Square isn't great at night.,0,standard,2,0.02397823892533779,0.00029018387431278825,0.9757315516471863,2,0.016627270728349686,0.00037041923496872187,0.9830023646354675,0,0.5966206192970276,1.334535136265913e-05,0.40336593985557556
42,neutral,It was still cultural area but suburbs was still the dominant form.,It was all very urban.,2,standard,2,0.058414358645677567,6.381107232300565e-05,0.9415218234062195,2,0.016727924346923828,9.809205948840827e-05,0.9831740260124207,0,0.6098291277885437,1.706439070403576e-05,0.3901538550853729
42,neutral,Pilgrims would buy honey cakes for this snake and leave them at the temple entrance for it to enjoy.,The snake would only eat pilgrims attempting to gain access to the temple.,2,standard,2,0.008306475356221199,4.929786882712506e-05,0.9916442036628723,2,0.003865277161821723,7.57927045924589e-05,0.9960589408874512,0,0.5881676077842712,2.24362902372377e-05,0.41180989146232605
42,neutral,"In Tokyo, a correspondent for The Economist sighted a T-shirt   O D on Bourgeoisie Milk Boy Milk.",A reporter for The Economist was in Tokyo and noticed a particular T-shirt.,0,standard,0,0.9233196377754211,1.1249685485381633e-05,0.07666920870542526,2,0.09183652698993683,0.00011369612184353173,0.9080497622489929,0,0.6460252404212952,1.491061721026199e-05,0.3539597988128662
