seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,mask,"That time John Grisham defended men who watch child porn John Grisham's disturbing statements defending child porn consumers are coming back to haunt him. In a bizarre 2014 interview, the best-selling author said most men who watch kiddie porn are... John Grisham's bizarre defense of kiddie porn viewers ""We've got prisons now filled with guys my age, 60-year-old white men, in prison, who have never harmed anyone,” the best-selling author said.",John Grisham watches kiddie porn.,1,standard,0,0.9077366590499878,0.05288892611861229,0.03937437757849693,2,0.02866993471980095,0.2111167013645172,0.760213315486908,2,0.04502718523144722,0.20159126818180084,0.7533815503120422
42,mask,"Cruise Lines International Association (CLIA) is an association of cruise lines. It merged with International Council of Cruise Lines (ICCL) in 2006, forming an expanded organization incorporating the existing functions of both organizations. The merged organization, which uses the CLIA name, is located in Washington, D.C.",CLIA does not own any boats,2,standard,2,0.0008569075143896043,0.06775329262018204,0.9313898086547852,2,0.001895661000162363,0.022509494796395302,0.9755948185920715,1,0.03236886113882065,0.625282347202301,0.3423488140106201
42,mask,"That's right. That's the important hurdle, and we'd like to jump that first, but the other ones, Justice, you're right, in 1831 and in 1909 Congress extended terms in a way that is inconsistent with the strongest form of the test that we have advanced. Those extensions, however, were never challenged in any court and certainly not considered by this Court.",Congress extended terms in 2009 in an inconsistent way,2,standard,2,0.07995562255382538,0.28472742438316345,0.6353169679641724,1,0.0060043432749807835,0.8580940961837769,0.13590149581432343,2,0.029233092442154884,0.28045451641082764,0.6903123259544373
42,mask,"Well, I think again that illustrates why the authority is vested in Congress to make these judgments rather than in courts to make these affect whether the judgments, because we're not talking about the effect on an individual author, or an individual creator. What the Framers of the Constitution were concerned about is a gross judgment with respect to what might generally provide incentives to the population --",Decisions Congress make impact society on a broad scale,0,standard,1,0.006678830366581678,0.964174211025238,0.029146945104002953,1,0.009646127931773663,0.9620487093925476,0.028305144980549812,2,0.10806506872177124,0.17567947506904602,0.7162554264068604
42,mask,"Tonight the topic will be domestic affairs, but the format will be the same as that first debate. I'll moderate our discussion under detailed rules agreed to by the candidates, but the questions and the areas to be covered were chosen by me. I have not told the candidates or anyone else what they are.","the topic will be domestic affairs, moderated on rules and questions agreed to by the candidates.",2,standard,0,0.9274524450302124,0.05550378933548927,0.017043747007846832,1,0.006591292563825846,0.967272162437439,0.026136478409171104,2,0.08165799826383591,0.15845756232738495,0.7598844170570374
42,mask,"And Charlotte Buckingham I recall really being the only person who got up to stand in defense of the school board, and she was Mr. Buckingham's wife, or is Mr. Buckingham's wife. And she quoted Scripture, Old Testament, actually, all Old Testament Scripture about why the school board is right, basically. And she also talked about school prayer and the need for school prayer in that speech that she had prepared.",Charlotte Buckingham has talked to carter,1,standard,1,0.341181218624115,0.5246832370758057,0.13413549959659576,1,0.0646640807390213,0.6411394476890564,0.2941964268684387,2,0.15310469269752502,0.24450653791427612,0.6023887395858765
42,mask,I do. I think that in this 21st century we will soon see the consequences of what's called global warming. There was a study just a few weeks ago suggesting that in summertime the north polar ice cap will be completely gone in 50 years. Already people see the strange weather conditions that the old timers say they've never seen before in their lifetimes.,the study was on the poler bear decline,2,standard,1,0.018949106335639954,0.551159679889679,0.4298912286758423,1,0.026603465899825096,0.8120717406272888,0.16132478415966034,2,0.0550810843706131,0.16317273676395416,0.7817462086677551
42,mask,"Honourable senators will remember that the committee which reported just prior to Christmas received information about a number of cases in which claims were brought by people living in poverty in Canada, usually women and children, both alluded to by my colleagues who spoke before me, against our federal and provincial governments.",there are cases of men living in poverty in canada ,0,standard,1,0.08599133789539337,0.7414958477020264,0.17251276969909668,1,0.05221288278698921,0.9102315902709961,0.03755556046962738,2,0.09770610928535461,0.09549103677272797,0.8068028688430786
42,mask,Mark Halperin accused of sexual harassment Several women spoke out to CNN detailing alleged incidents of sexual harassment during Halperin's tenure as the political director of ABC News over a decade ago. Halperin apologized for his behavior in a statement to CNN.,Halperin did not commit the crime.,2,standard,1,0.018350111320614815,0.8296099901199341,0.15203985571861267,2,0.09828704595565796,0.20003347098827362,0.701679527759552,2,0.08241207152605057,0.2541583180427551,0.6634296774864197
42,mask,"How to use turtle wax<br>Wash your car before you wax it. Clean your car as thoroughly as you can on the outside. Use all the basic cleaners, such as soap and water for the body and window cleaner for your windows.",Turtle wax is to be used in the car,2,standard,0,0.9185354113578796,0.06124114990234375,0.020223457366228104,1,0.025159867480397224,0.7505073547363281,0.22433286905288696,2,0.11900828778743744,0.1184663325548172,0.7625253200531006
