seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,mask,Two people sit facing away in a downtown scene with a motorcycle parked in front of a pool,The two people run as quickly as they can for shelter as the storm picks up and begins swirling all around them.,2,standard,2,1.8516817362979054e-05,0.000546480412594974,0.9994350075721741,1,0.0007733729435130954,0.9850773215293884,0.014149321243166924,2,0.04519946128129959,0.07791202515363693,0.8768884539604187
42,mask,A white dog with brown ears runs down a gravel path with a ball in its mouth.,A dog runs down a path with a green ball.,1,standard,2,0.0002143535384675488,0.0009981946786865592,0.9987874627113342,1,0.001045159064233303,0.8873395323753357,0.11161527782678604,2,0.10336647182703018,0.15806794166564941,0.7385655045509338
42,mask,"Six men, all wearing identifying number plaques, are participating in an outdoor race.",a number of guys wearing numbers race outside,0,standard,0,0.9928057789802551,0.006833286955952644,0.00036096893018111587,1,0.0008710805559530854,0.9980300068855286,0.001098828506655991,1,0.07970434427261353,0.838589608669281,0.08170612156391144
42,mask,Five children of Indian origin are smiling and posing on a slide.,Children are on a slide.,0,standard,0,0.9909651279449463,0.007955402135848999,0.0010794791160151362,1,0.0019671872723847628,0.9903263449668884,0.007706430274993181,1,0.4332141578197479,0.4613184332847595,0.10546744614839554
42,mask,Kids are on a amusement ride.,Kids ride their favorite amusement ride.,1,standard,1,0.0004313011886551976,0.9994775652885437,9.108897938858718e-05,1,0.0004101593804080039,0.9994458556175232,0.00014393721357919276,0,0.8543952703475952,0.08521460741758347,0.060390230268239975
42,mask,A black dog running in the snow by some trees.,a dog sitting at the beach,2,standard,2,4.666790846385993e-05,0.00023622815206181258,0.9997170567512512,2,0.00023709828383289278,0.0035223052836954594,0.9962406158447266,2,0.13790667057037354,0.3162245750427246,0.5458688139915466
42,mask,A group of women in white robes walk through the grass.,women walk through the sand,2,standard,2,0.014275634661316872,0.3471878468990326,0.6385364532470703,1,0.001611615065485239,0.9937730431556702,0.00461531849578023,1,0.42858266830444336,0.472846657037735,0.09857066720724106
42,mask,One little toddler wearing blue pajamas and a little girl wearing red pajamas opening presents on christmas day.,Two small children are unhappy with the opening of their presents.,1,standard,1,0.002555514918640256,0.9966400861740112,0.0008044280111789703,1,0.00045533484080806375,0.9989644289016724,0.0005801409715786576,0,0.7869933247566223,0.07448464632034302,0.13852211833000183
42,mask,"Two children examine a stack of books and games, including the game ""Poncho Pal,"" next to a piece of furniture.",Two children are looking for something to do.,1,standard,1,0.000653354509267956,0.9989591836929321,0.0003875018155667931,1,0.0005958432448096573,0.9981420040130615,0.0012620855122804642,2,0.24168632924556732,0.07743268460035324,0.6808810234069824
42,mask,A group of people is gathered around a table of food with their arms around each other.,A group of people are gather around a meeting room table.,1,standard,1,0.000758168229367584,0.997144877910614,0.0020969794131815434,1,0.0002027402224484831,0.9990693926811218,0.0007279208512045443,1,0.3110404312610626,0.39822855591773987,0.2907310128211975
