seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,neutral,A woman is surfing,A fearful little boy is on a climbing wall,1,standard,2,0.0008711814880371094,0.036163330078125,0.962890625,1,0.0035858154296875,0.99609375,0.0004134178161621094,0,0.70703125,0.2266845703125,0.066162109375
42,neutral,Some people are walking,A group of scouts are camping in the grass,1,standard,2,0.0024929046630859375,0.337890625,0.65966796875,1,0.0008325576782226562,0.9990234375,0.0002117156982421875,0,0.953125,0.04278564453125,0.004123687744140625
42,neutral,The muscular black man is dancing and the man behind him is wearing green beads,The muscular man is dancing and the man behind him is wearing green beads,0,standard,0,0.9326171875,0.05731201171875,0.01007843017578125,1,0.0245208740234375,0.95947265625,0.015960693359375,0,0.87744140625,0.1212158203125,0.0012884140014648438
42,neutral,A man is having fun with water,A man is doing a card trick,1,standard,1,0.0016698837280273438,0.931640625,0.06689453125,1,0.0023975372314453125,0.99658203125,0.0009140968322753906,0,0.9873046875,0.0120391845703125,0.00052642822265625
42,neutral,There is no little girl playing the piano,A little girl is playing a grand piano on stage,2,standard,2,0.0023212432861328125,0.404541015625,0.59326171875,1,0.0008916854858398438,0.9990234375,0.00025343894958496094,2,0.076171875,0.08026123046875,0.84375
42,neutral,There are no little boys playing outside with a soccer ball on the green grass,Two children are playing soccer in the park,1,standard,2,0.005069732666015625,0.474853515625,0.52001953125,0,0.87451171875,0.1251220703125,0.00017523765563964844,0,0.8798828125,0.05377197265625,0.06646728515625
42,neutral,A woman is cracking some eggs outside a bowl,A woman is adding ingredients to a bowl,1,standard,0,0.611328125,0.353759765625,0.0347900390625,1,0.0082244873046875,0.9873046875,0.00467681884765625,0,0.98046875,0.0184326171875,0.0012359619140625
42,neutral,The girl in blue is chasing the base runner with a number on the jersey,A man in blue has a yellow ball in the mitt,1,standard,2,0.0009245872497558594,0.042999267578125,0.9560546875,1,0.0227203369140625,0.9560546875,0.02142333984375,0,0.92919921875,0.06402587890625,0.006717681884765625
42,neutral,There is no man eating a pizza,A man is eating some food,1,standard,0,0.77734375,0.11798095703125,0.1046142578125,1,0.0018625259399414062,0.9970703125,0.0008344650268554688,2,0.121826171875,0.03167724609375,0.8466796875
42,neutral,The man is not taking a picture of himself and another guy,The man is taking a picture of himself and another guy,2,standard,2,0.00096893310546875,0.0006804466247558594,0.99853515625,1,0.0012845993041992188,0.998046875,0.0007677078247070312,1,0.23681640625,0.71728515625,0.0458984375
