seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,mask,The actor by the professor waited .,The professor waited .,2,subsequence,0,0.6788667440414429,4.659881233237684e-05,0.32108673453330994,2,0.025111345574259758,0.00015618839825037867,0.9747324585914612,2,0.36501002311706543,0.00011503118003020063,0.6348749399185181
42,mask,The professor and the judge thanked the actor .,The judge thanked the professor .,2,lexical_overlap,0,0.6479529738426208,5.1842755055986345e-05,0.35199517011642456,2,0.06223543360829353,0.00016516067262273282,0.9375994205474854,2,0.3940908908843994,9.502005559625104e-05,0.6058141589164734
42,mask,The students recognized the author studied in the laboratory .,The author studied in the laboratory .,2,subsequence,0,0.8105415105819702,1.5788151358719915e-05,0.1894426941871643,2,0.10119470208883286,7.285086758201942e-05,0.8987324833869934,2,0.4224032461643219,8.991913637146354e-05,0.5775068402290344
42,mask,Clearly the lawyers helped the senators .,The lawyers helped the senators .,0,constituent,0,0.8117929697036743,3.5568147723097354e-05,0.18817149102687836,2,0.037711650133132935,8.830013393890113e-05,0.9622000455856323,2,0.3355262279510498,0.00011158231791341677,0.6643621921539307
42,mask,The actors left the island .,The actors left .,0,subsequence,0,0.8609473705291748,1.4635676052421331e-05,0.13903792202472687,2,0.02948674187064171,9.878286073217168e-05,0.9704144597053528,2,0.3218108117580414,9.383604628965259e-05,0.6780954003334045
42,mask,Happy senators encouraged the student .,Senators encouraged the student .,0,subsequence,0,0.8741739392280579,1.93438827409409e-05,0.12580662965774536,2,0.08071279525756836,0.00027558975853025913,0.9190115928649902,2,0.37218496203422546,0.00011300176993245259,0.6277020573616028
42,mask,The lawyers ate the salad .,The lawyers ate .,0,subsequence,0,0.8487199544906616,2.217790279246401e-05,0.1512579321861267,2,0.006307483185082674,4.509195059654303e-05,0.9936473965644836,2,0.32139673829078674,0.0001430192933185026,0.6784601807594299
42,mask,The judge next to the senator called the professors .,The judge called the professors .,0,lexical_overlap,0,0.7295969724655151,4.355820419732481e-05,0.27035945653915405,2,0.032820623368024826,0.0001620164402993396,0.967017412185669,2,0.3514857590198517,0.00011457977234385908,0.6483996510505676
42,mask,"The banker advised the presidents , and the judge supported the actor .",The judge supported the actor .,0,constituent,0,0.780725359916687,2.387662789260503e-05,0.21925072371959686,2,0.05439099669456482,0.00015088172222021967,0.9454580545425415,2,0.3657439947128296,0.00010424389620311558,0.6341517567634583
42,mask,Of course the tourists resigned .,The tourists resigned .,0,constituent,0,0.8590482473373413,3.63469916919712e-05,0.14091536402702332,2,0.03627490624785423,8.860720845405012e-05,0.9636365175247192,2,0.3176577687263489,0.00012046068877680227,0.6822217702865601
42,mask,"If the lawyers introduced the managers , the scientists shouted .",The scientists shouted .,2,constituent,0,0.6711490154266357,3.245077459723689e-05,0.32881858944892883,2,0.04973611608147621,0.00020470551680773497,0.9500591158866882,2,0.3263580799102783,0.0001051377912517637,0.6735367774963379
42,mask,"The actor resigned , and the tourists advised the banker .",The tourists advised the banker .,0,constituent,0,0.7492440342903137,3.246542837587185e-05,0.2507235109806061,2,0.05055638402700424,0.00013314821990206838,0.9493105411529541,2,0.31846117973327637,0.00011944155994569883,0.6814193725585938
42,mask,The banker and the presidents stopped the scientists .,The banker stopped the scientists .,0,lexical_overlap,0,0.8086636662483215,2.1069814465590753e-05,0.19131524860858917,2,0.04324759542942047,0.00012544664787128568,0.9566269516944885,2,0.3068101704120636,0.00010539447248447686,0.6930844187736511
42,mask,The lawyers who called the manager believed the authors .,The manager believed the lawyers .,2,lexical_overlap,0,0.7621511816978455,2.4068986022030003e-05,0.2378246933221817,2,0.032993074506521225,0.00017093917995225638,0.9668359160423279,2,0.38674476742744446,0.000105629391327966,0.6131496429443359
42,mask,The lawyer was advised by the secretary .,The lawyer advised the secretary .,2,lexical_overlap,0,0.7783555388450623,2.594378383946605e-05,0.22161847352981567,2,0.07717330753803253,0.00010115289478562772,0.9227255582809448,2,0.37436312437057495,9.986816439777613e-05,0.6255369186401367
42,mask,The judges and the athlete advised the secretaries .,The judges advised the secretaries .,0,lexical_overlap,0,0.7522310018539429,2.5109742637141608e-05,0.24774384498596191,2,0.05622810125350952,0.00011442017421359196,0.9436574578285217,2,0.34730666875839233,9.344050340587273e-05,0.6525999307632446
42,mask,The doctor behind the tourist recommended the actors .,The doctor recommended the actors .,0,lexical_overlap,0,0.887222409248352,1.5957935829646885e-05,0.11276166141033173,2,0.13030362129211426,0.000174037748365663,0.8695223331451416,2,0.40120792388916016,0.00010949161514872685,0.5986826419830322
42,mask,The actor knew that the judges ran .,The judges ran .,0,constituent,0,0.7858204245567322,4.659375917981379e-05,0.21413296461105347,2,0.023381931707262993,0.0001307632919633761,0.9764873385429382,2,0.3757711350917816,0.0001295496622333303,0.6240993142127991
42,mask,The doctors who recognized the scientists contacted the secretary .,The doctors contacted the secretary .,0,lexical_overlap,0,0.7488564848899841,2.2511458155349828e-05,0.25112101435661316,2,0.06463645398616791,6.375100929290056e-05,0.9352998733520508,2,0.3752325773239136,8.451773464912549e-05,0.6246829032897949
42,mask,The bankers saw the president by the author .,The bankers saw the president .,0,subsequence,0,0.8623314499855042,1.7262966139242053e-05,0.137651264667511,2,0.055210623890161514,0.00012476780102588236,0.9446645379066467,2,0.38829126954078674,9.264076652470976e-05,0.6116160750389099
42,mask,"Since the professors saw the students , the managers called the artists .",The managers called the artists .,0,constituent,0,0.7323068976402283,3.148402174701914e-05,0.26766160130500793,2,0.03445828706026077,0.00014148141781333834,0.9654002785682678,2,0.3543389141559601,0.00010245697194477543,0.6455585956573486
42,mask,Important secretaries introduced the scientist .,Secretaries introduced the scientist .,0,subsequence,0,0.8430644273757935,1.0610828212520573e-05,0.15692490339279175,2,0.23619523644447327,6.908664363436401e-05,0.7637356519699097,2,0.4020306468009949,6.688759458484128e-05,0.5979024171829224
42,mask,The student who admired the athletes supported the scientists .,The scientists supported the student .,2,lexical_overlap,0,0.8560200929641724,1.321870968240546e-05,0.14396663010120392,2,0.08234114944934845,0.00017111672786995769,0.9174877405166626,2,0.3829786777496338,8.125114254653454e-05,0.6169400811195374
42,mask,The secretaries explored the forest .,The secretaries explored .,0,subsequence,0,0.9324045777320862,6.587050847883802e-06,0.06758883595466614,2,0.22976039350032806,0.00013119674986228347,0.7701084613800049,2,0.3640248477458954,7.541274680988863e-05,0.6358996629714966
42,mask,The actors by the professor avoided the authors .,The professor avoided the authors .,2,subsequence,0,0.7821635603904724,1.8926317352452315e-05,0.2178175300359726,2,0.016007961705327034,0.00010866898082895204,0.9838833212852478,2,0.21244947612285614,0.00015002234431449324,0.7874005436897278
42,mask,"Because the tourist contacted the artist , the presidents saw the authors .",The tourist contacted the artist .,0,constituent,0,0.6069643497467041,3.41919221682474e-05,0.3930014371871948,2,0.2143268883228302,7.350313535425812e-05,0.7855996489524841,2,0.3407337963581085,8.457844523945823e-05,0.6591815948486328
42,mask,The senator supported the banker who the artist called .,The banker supported the senator .,2,lexical_overlap,0,0.8435124158859253,2.579234387667384e-05,0.1564616709947586,2,0.06212339177727699,0.0001170076138805598,0.937759518623352,2,0.3681667447090149,9.849320485955104e-05,0.6317347288131714
42,mask,Supposedly the banker encouraged the secretaries .,The banker encouraged the secretaries .,2,constituent,0,0.7933862805366516,2.5807885322137736e-05,0.20658792555332184,2,0.06431233137845993,0.00021703512175008655,0.9354705810546875,2,0.3372928202152252,0.00012782527483068407,0.6625792980194092
42,mask,The actors that mentioned the professor avoided the secretary .,The professor avoided the actors .,2,lexical_overlap,0,0.8404524326324463,1.4127515896689147e-05,0.15953341126441956,2,0.01599423959851265,0.0001297066337428987,0.9838760495185852,2,0.30561622977256775,0.00012907500786241144,0.6942546963691711
